lon,lat,pop
4.77779,45.91412,173
4.78036,45.91424,64.5
4.78293,45.91437,16
4.78550,45.91450,16
4.78807,45.91462,5
4.79064,45.91475,3
4.74935,45.91452,53.5
4.76220,45.91515,1
4.76991,45.91553,6
4.77248,45.91566,79
4.77505,45.91579,85
4.77762,45.91591,49.5
4.78019,45.91604,6.5
4.78276,45.91617,2
4.78790,45.91642,2
4.74918,45.91632,13
4.75946,45.91682,13
4.76203,45.91695,3
4.76974,45.91733,10
4.77231,45.91746,11
4.75415,45.91837,2
4.75672,45.91849,17
4.75397,45.92016,26
4.75654,45.92029,45
4.75123,45.92183,3
4.75380,45.92196,51
4.75637,45.92209,4
4.75894,45.92221,1
4.76151,45.92234,4
4.75876,45.92401,8
4.75602,45.92568,5
4.77384,45.92836,17.5
4.77641,45.92849,52
4.77109,45.93003,5
4.77366,45.93016,33
4.77624,45.93029,4
4.76835,45.93170,4
4.76818,45.93350,2
4.77075,45.93363,8
4.77332,45.93375,8
4.77589,45.93388,5
4.77057,45.93542,4
4.77572,45.93568,1
4.77040,45.93722,6
4.77297,45.93735,17
